text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
cat lying on the ground,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/8,a0a19e1eb2cc_8,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/8
four cats playing cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/9,a0a19e1eb2cc_9,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/9
person waving cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/10,a0a19e1eb2cc_10,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/10
cats playing with cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/11,a0a19e1eb2cc_11,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/11
kitten chasing around and frolicking with toy,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/12,a0a19e1eb2cc_12,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/12
human leg staying,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/13,a0a19e1eb2cc_13,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/13
cat chasing the cat teaser and moving in circles,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/14,a0a19e1eb2cc_14,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/14
cat chasing cat teaser and jogging around,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/15,a0a19e1eb2cc_15,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/15
man moving around with a cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/16,a0a19e1eb2cc_16,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/16
four cats frolicking cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/17,a0a19e1eb2cc_17,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/17
human waving cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/18,a0a19e1eb2cc_18,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/18
cats frolicking with cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/19,a0a19e1eb2cc_19,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/19
the three kittens chasing and moving around the interactive cat toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/20,a0a19e1eb2cc_20,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/20
the trio of kittens playfully following and shifting positions while chasing the teaser wand.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/21,a0a19e1eb2cc_21,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/21
the three little cats actively pursuing and relocating with the moving cat wand.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/22,a0a19e1eb2cc_22,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/22
the kittens energetically chasing and shifting their positions as they follow the moving toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/23,a0a19e1eb2cc_23,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/23
"the three agile kittens on the move, playfully chasing and changing positions around the interactive cat toy.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/24,a0a19e1eb2cc_24,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/24
the trio of playful kittens actively pursuing and repositioning themselves as they chase the moving cat toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/25,a0a19e1eb2cc_25,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/25
"the three adorable kittens engaged in a lively pursuit of the moving teaser wand, continuously changing their positions.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/26,a0a19e1eb2cc_26,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/26
the trio of kittens eagerly chasing and adjusting their positions as they play with the moving interactive toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/27,a0a19e1eb2cc_27,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/27
"the playful kittens constantly on the move, chasing the teasing wand and shifting their positions in the process.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/28,a0a19e1eb2cc_28,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/28
the kittens enthusiastically following and shifting their locations while in pursuit of the moving cat toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/29,a0a19e1eb2cc_29,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/29
"the little cat stayed in place without moving, only extending its paw to bat at the interactive cat toy.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/30,a0a19e1eb2cc_30,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/30
"despite not physically moving, the cat's eyes followed the toy's every movement.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/31,a0a19e1eb2cc_31,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/31
"the unmoving cat stayed in place, attentively watching as the interactive toy moved around.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/32,a0a19e1eb2cc_32,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/32
the person engaging the kittens with the interactive toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/33,a0a19e1eb2cc_33,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/33
the individual using the interactive toy to entertain the kittens.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/34,a0a19e1eb2cc_34,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/34
the person enticing the kittens with the interactive toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/35,a0a19e1eb2cc_35,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/35
the individual captivating the kittens with the interactive toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/36,a0a19e1eb2cc_36,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/36
the person captivating the attention of the kittens with the interactive toy.,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/37,a0a19e1eb2cc_37,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/37
cat seated still,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/38,a0a19e1eb2cc_38,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/38
cat seated and then chasing cat teaser in circles,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/39,a0a19e1eb2cc_39,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/39
cat seated,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/40,a0a19e1eb2cc_40,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/40
"the three agile kittens on the go, playfully chasing and changing positions around the interactive cat toy.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/41,a0a19e1eb2cc_41,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/41
"the playful kittens constantly on the go, chasing the teasing wand and shifting their positions in the process.",/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/42,a0a19e1eb2cc_42,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/42
man swimming butterfly in water,/datadrive2/MeViS_release/train/JPEGImages/a47c2b70659a,90,854,480,/datadrive2/MeViS_release/train/masks/a47c2b70659a/0,a47c2b70659a_0,0,89,/datadrive2/MeViS_release/train/boxes/a47c2b70659a/0
a floating man,/datadrive2/MeViS_release/train/JPEGImages/a47c2b70659a,90,854,480,/datadrive2/MeViS_release/train/masks/a47c2b70659a/1,a47c2b70659a_1,0,89,/datadrive2/MeViS_release/train/boxes/a47c2b70659a/1
man spinning ready to throw discus,/datadrive2/MeViS_release/train/JPEGImages/7cfc20a8dd64,90,854,480,/datadrive2/MeViS_release/train/masks/7cfc20a8dd64/0,7cfc20a8dd64_0,0,89,/datadrive2/MeViS_release/train/boxes/7cfc20a8dd64/0
man standing in the distance without moving position,/datadrive2/MeViS_release/train/JPEGImages/7cfc20a8dd64,90,854,480,/datadrive2/MeViS_release/train/masks/7cfc20a8dd64/1,7cfc20a8dd64_1,0,89,/datadrive2/MeViS_release/train/boxes/7cfc20a8dd64/1
a man is throwing weight,/datadrive2/MeViS_release/train/JPEGImages/7cfc20a8dd64,90,854,480,/datadrive2/MeViS_release/train/masks/7cfc20a8dd64/2,7cfc20a8dd64_2,0,89,/datadrive2/MeViS_release/train/boxes/7cfc20a8dd64/2
man staying in the distance without shifting position,/datadrive2/MeViS_release/train/JPEGImages/7cfc20a8dd64,90,854,480,/datadrive2/MeViS_release/train/masks/7cfc20a8dd64/3,7cfc20a8dd64_3,0,89,/datadrive2/MeViS_release/train/boxes/7cfc20a8dd64/3
man standing in the distance without altering location,/datadrive2/MeViS_release/train/JPEGImages/7cfc20a8dd64,90,854,480,/datadrive2/MeViS_release/train/masks/7cfc20a8dd64/4,7cfc20a8dd64_4,0,89,/datadrive2/MeViS_release/train/boxes/7cfc20a8dd64/4
zebra moving forward from left to right,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/0,90d434924884_0,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/0
zebra walk from left to right,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/1,90d434924884_1,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/1
"front zebra, moving from left to right",/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/2,90d434924884_2,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/2
walk from left to right,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/3,90d434924884_3,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/3
zebra shifting forward from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/4,90d434924884_4,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/4
zebra move from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/5,90d434924884_5,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/5
"front zebra, shifting from left-side to right-side",/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/6,90d434924884_6,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/6
move from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/90d434924884,87,1104,498,/datadrive2/MeViS_release/train/masks/90d434924884/7,90d434924884_7,0,86,/datadrive2/MeViS_release/train/boxes/90d434924884/7
monkey jumping backwards,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/0,9cbe7f9fa9b1_0,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/0
monkey turning around,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/1,9cbe7f9fa9b1_1,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/1
monkey sitting down then moving forward,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/2,9cbe7f9fa9b1_2,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/2
monkey walking around and grabbing another monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/3,9cbe7f9fa9b1_3,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/3
monkey grabbing another monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/4,9cbe7f9fa9b1_4,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/4
monkey moving around and climbing up another monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/5,9cbe7f9fa9b1_5,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/5
monkey moving from left to right,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/6,9cbe7f9fa9b1_6,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/6
monkey moving forward and hopping off a ledge,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/7,9cbe7f9fa9b1_7,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/7
monkey running left,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/8,9cbe7f9fa9b1_8,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/8
monkey turning then sitting on the stone,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/9,9cbe7f9fa9b1_9,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/9
"monkey sitting on the stone, then walking down",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/10,9cbe7f9fa9b1_10,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/10
"monkeys walking around on the stone, and playing with little monkey",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/11,9cbe7f9fa9b1_11,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/11
"monkey walking right on the ground, then sitting",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/12,9cbe7f9fa9b1_12,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/12
"monkey walking on the stone, then jumping down",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/13,9cbe7f9fa9b1_13,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/13
little monkey climbing on the back of the big monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/14,9cbe7f9fa9b1_14,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/14
a group of monkeys,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/15,9cbe7f9fa9b1_15,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/15
the monkey who was climbed on the back by the little monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/16,9cbe7f9fa9b1_16,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/16
baby monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/17,9cbe7f9fa9b1_17,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/17
adult monkeys playing with the baby monkey,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/18,9cbe7f9fa9b1_18,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/18
"baby monkey lay on the ground then climb up mother monkey's back, then sit on the ground",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/19,9cbe7f9fa9b1_19,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/19
monkey seated down then moving forward,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/20,9cbe7f9fa9b1_20,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/20
monkey turning then seated on the stone,/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/21,9cbe7f9fa9b1_21,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/21
chicken move forward to eat grains,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/0,527b9d1bb705_0,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/0
man squatting down and holding grains then standing up,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/1,527b9d1bb705_1,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/1
"monkey seated on the stone, then walking down",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/22,9cbe7f9fa9b1_22,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/22
chicken walk around and eat,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/2,527b9d1bb705_2,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/2
person feed chicken,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/3,527b9d1bb705_3,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/3
"monkey walking right on the ground, then seated",/datadrive2/MeViS_release/train/JPEGImages/9cbe7f9fa9b1,180,1440,1069,/datadrive2/MeViS_release/train/masks/9cbe7f9fa9b1/23,9cbe7f9fa9b1_23,0,179,/datadrive2/MeViS_release/train/boxes/9cbe7f9fa9b1/23
chicken walk left and right,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/4,527b9d1bb705_4,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/4
chicken feeder,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/5,527b9d1bb705_5,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/5
moving chickens,/datadrive2/MeViS_release/train/JPEGImages/527b9d1bb705,93,960,544,/datadrive2/MeViS_release/train/masks/527b9d1bb705/6,527b9d1bb705_6,0,92,/datadrive2/MeViS_release/train/boxes/527b9d1bb705/6
